order_id,order_date,region,product_category,product_name,sales_rep,customer_segment,units_sold,unit_price,unit_cost,discount_pct
100274,2024-06-02,North,Electronics,Laptop Pro,Bob Martinez,Enterprise,4,1030.35,669.73,0.0
100275,2024-06-25,North,Furniture,Ergo Chair,Eva Rossi,SMB,30,670.78,368.93,0.0
100276,2024-06-19,South,Software,Design Suite,Bob Martinez,SMB,29,313.57,62.71,0.0
100277,2024-10-13,South,Electronics,Webcam HD,Alice Chen,Consumer,15,1134.3,737.29,0.0
100278,2024-01-24, north ,Office Supplies,Ink Cartridge,Grace Park,Consumer,3,112.74,50.73,0.0
100279,2024-01-31,South,Electronics,Docking Station,Alice Chen,SMB,4,332.32,216.01,0.0
100280,2024-04-10,North,Furniture,Filing Cabinet,Hassan Ali,Consumer,29,575.53,316.54,0.05
100281,2024-06-27,West,Furniture,Ergo Chair,Carol Singh,Enterprise,23,854.2,469.81,0.0
100282,2024-09-02,North,Furniture,Standing Desk,Hassan Ali,SMB,15,804.16,442.29,0.0
100283,2024-06-28,South,Software,Security Suite,Eva Rossi,Enterprise,27,106.93,21.39,0.0
100284,2024-06-10,West,Office Supplies,Pen Set,Hassan Ali,SMB,37,8.78,3.95,0.0
100285,2024-12-09,South,Furniture,Standing Desk,David Okafor,SMB,39,539.69,296.83,0.0
100286,2024-02-28,East,Furniture,Standing Desk,Frank Lee,SMB,14,569.07,312.99,0.0
100287,2024-07-28,East,Office Supplies,Ink Cartridge,Hassan Ali,Enterprise,1,55.72,25.07,0.0
100288,2024-07-17,West,Electronics,"Monitor 27""",Eva Rossi,SMB,29,213.17,138.56,0.1
100289,2024-06-22,West,Electronics,Wireless Mouse,Eva Rossi,Consumer,31,1399.11,909.42,0.0
100290,2024-10-22,East,Office Supplies,Pen Set,David Okafor,SMB,30,35.88,16.15,0.0
100291,2024-04-07,West,Electronics,Docking Station,Alice Chen,SMB,41,1405.01,913.26,0.0
100292,2024-12-15,East,Office Supplies,Pen Set,Alice Chen,Consumer,2,65.19,29.34,0.1
100293,2024-05-01,West,Furniture,Filing Cabinet,Alice Chen,Enterprise,35,494.9,272.19,0.0
100294,2024-07-18,North,Furniture,Bookshelf,Alice Chen,Enterprise,3,270.31,148.67,0.0
100295,2024-07-09,North,Software,Backup Service,Frank Lee,Consumer,12,238.25,47.65,0.0
100296,2024-11-07,North,Office Supplies,Notebook Pack,Frank Lee,,4,111.29,50.08,0.05
100297,2024-06-09,East,Software,Security Suite,Eva Rossi,Enterprise,6,91.77,18.35,0.0
100298,2024-04-14,South,Electronics,Wireless Mouse,Hassan Ali,Enterprise,24,444.22,288.74,0.0
100299,2024-01-08,West,Furniture,Ergo Chair,Carol Singh,SMB,11,700.37,385.2,0.05
100300,2024-05-13,East,Office Supplies,Notebook Pack,Carol Singh,Enterprise,1,118.95,53.53,0.05
100301,2024-10-29,West,Electronics,Webcam HD,Grace Park,Consumer,32,786.49,511.22,0.0
100302,2024-01-04,South,Office Supplies,Printer Paper,Grace Park,,31,39.64,17.84,0.0
100303,2024-11-23,South,Furniture,Filing Cabinet,Eva Rossi,SMB,16,415.79,228.68,0.0
100304,2024-07-17,West,Software,CRM License,Alice Chen,SMB,54,293.18,58.64,0.0
100305,2024-02-21,East,Office Supplies,Pen Set,Frank Lee,,12,82.79,37.26,0.0
100306,2024-04-20,South,Office Supplies,Pen Set,Eva Rossi,Consumer,1,75.15,33.82,0.0
100307,2024-07-21,East,Office Supplies,Pen Set,David Okafor,SMB,31,103.23,46.45,0.0
100308,2024-04-25,North,Office Supplies,Pen Set,Eva Rossi,SMB,30,62.1,27.94,0.05
100309,2024-02-09,North,Software,Security Suite,Hassan Ali,SMB,10,593.37,118.67,0.1
100310,2024-08-31,West,Office Supplies,Pen Set,Eva Rossi,SMB,10,93.02,41.86,0.0
100311,2024-09-03,North,Furniture,Filing Cabinet,Alice Chen,SMB,30,434.51,238.98,0.0
100312,2024-02-13,West,Furniture,Ergo Chair,Frank Lee,Enterprise,2,468.25,257.54,0.0
100313,2024-04-12,West,Electronics,Docking Station,Carol Singh,SMB,12,400.78,260.51,0.1
100314,2024-03-30,East,Software,Design Suite,Hassan Ali,Enterprise,9,309.02,61.8,0.0
100315,2024-08-29,North,Software,Backup Service,Carol Singh,Consumer,12,354.26,70.85,0.0
100316,2024-09-24,South,Office Supplies,Pen Set,Eva Rossi,Consumer,20,76.61,34.47,0.0
100317,2024-09-23,South,Software,Security Suite,Grace Park,Enterprise,13,585.34,117.07,0.1
100318,2024-12-09,South,Software,CRM License,Hassan Ali,Consumer,13,127.25,25.45,0.0
100319,2024-10-08,South,Furniture,Ergo Chair,Frank Lee,Consumer,30,290.47,159.76,0.0
100320,2024-04-27,West,Office Supplies,Notebook Pack,Hassan Ali,SMB,19,110.24,49.61,0.05
100321,2024-02-09,South,Office Supplies,Ink Cartridge,Carol Singh,Enterprise,3,97.45,43.85,0.05
100322,2024-08-12,North,Electronics,Wireless Mouse,Bob Martinez,Consumer,43,1347.7,876.01,0.15
100323,2024-12-01,South,Electronics,Wireless Mouse,Hassan Ali,SMB,19,486.06,315.94,0.0
100324,2024-12-22,North,Electronics,Docking Station,Eva Rossi,Enterprise,9,1052.86,684.36,0.0
100325,2024-03-25,West,Office Supplies,Notebook Pack,Bob Martinez,SMB,14,47.03,21.16,0.0
100326,2024-03-27,West,Office Supplies,Ink Cartridge,Carol Singh,SMB,11,101.08,45.49,0.0
100327,2024-01-14,West,Office Supplies,Stapler,Alice Chen,SMB,8,26.82,12.07,0.15
100328,2024-02-21,East,Furniture,Ergo Chair,Carol Singh,Enterprise,23,754.14,414.78,0.0
100329,2024-07-22,East,Electronics,Webcam HD,Bob Martinez,Enterprise,22,1260.58,819.38,0.0
100330,2024-07-19,West,Furniture,Standing Desk,Hassan Ali,Enterprise,23,784.53,431.49,0.0
100331,2024-05-15,South,Electronics,"Monitor 27""",Bob Martinez,Enterprise,20,307.82,200.08,0.0
100332,2024-04-23,West,Electronics,"Monitor 27""",David Okafor,Consumer,11,1357.02,882.06,0.0
100333,2024-10-30,South,Electronics,"Monitor 27""",Eva Rossi,Enterprise,5,694.0,451.1,0.0
100334,2024-06-17,East,Electronics,Laptop Pro,Hassan Ali,Consumer,13,1341.81,872.18,0.0
100335,2024-10-22,North,Electronics,Wireless Mouse,David Okafor,SMB,44,422.3,274.5,0.0
100336,2024-12-18,North,Electronics,Wireless Mouse,Frank Lee,Consumer,16,999.68,649.79,0.0
100337,2024-04-26,East,Electronics,Laptop Pro,David Okafor,SMB,36,1177.54,765.4,0.0
100338,2024-03-15,North,Electronics,Laptop Pro,Hassan Ali,Consumer,17,517.28,336.23,0.0
100339,2024-12-14,North,Electronics,Docking Station,David Okafor,Enterprise,36,1071.12,696.23,0.0
100340,2024-08-20,West,Office Supplies,Pen Set,David Okafor,,57,103.0,46.35,0.05
100341,2024-04-16,West,Software,Security Suite,Eva Rossi,SMB,28,401.06,80.21,0.1
100342,2024-08-15,South,Office Supplies,Notebook Pack,Alice Chen,Consumer,33,33.63,15.13,0.0
100343,2024-07-07,West,Software,Backup Service,Bob Martinez,SMB,52,368.53,73.71,0.15
100344,2024-11-27,North,Office Supplies,Pen Set,Alice Chen,SMB,36,29.29,13.18,0.0
100345,2024-04-03,South,Electronics,Webcam HD,Hassan Ali,SMB,33,525.22,341.39,0.0
100346,2024-12-28,North,Electronics,Docking Station,Carol Singh,SMB,22,1176.71,764.86,0.0
100347,2024-12-08,North,Electronics,"Monitor 27""",Hassan Ali,Consumer,7,414.6,269.49,0.0
100348,2024-03-07,North,Electronics,Webcam HD,Bob Martinez,Consumer,3,866.32,563.11,0.0
100349,2024-03-01,East,Software,Security Suite,Grace Park,Consumer,26,424.38,84.88,0.05
100350,2024-07-14,South,Office Supplies,Notebook Pack,David Okafor,Consumer,4,115.61,52.02,0.0
100351,2024-01-17,West,Electronics,Webcam HD,Hassan Ali,SMB,8,1406.22,914.04,0.0
100352,2024-04-19,South,Office Supplies,Printer Paper,Alice Chen,Enterprise,9,7.68,3.46,0.0
100353,2024-06-08,East,Office Supplies,Stapler,Carol Singh,Consumer,1,52.76,23.74,0.0
100354,2024-12-20,North,Furniture,Bookshelf,Grace Park,Enterprise,8,209.11,115.01,0.0
100355,2024-12-29,West,Office Supplies,Notebook Pack,Eva Rossi,SMB,60,20.82,9.37,0.0
100356,2024-02-25,South,Furniture,Filing Cabinet,Frank Lee,Enterprise,17,642.38,353.31,0.05
100357,2024-11-22,East,Office Supplies,Notebook Pack,Eva Rossi,Enterprise,12,88.14,39.66,0.0
100358,2024-02-03,South,Software,Security Suite,Eva Rossi,SMB,25,391.51,78.3,0.0
100359,2024-09-30,South,Furniture,Ergo Chair,Grace Park,SMB,31,112.75,62.01,0.0
100360,2024-11-05,East,Office Supplies,Stapler,Carol Singh,SMB,21,115.3,51.88,0.0
100361,2024-11-22,East,Electronics,Docking Station,Carol Singh,Enterprise,16,751.22,488.29,0.0
100362,2024-03-22,South,Office Supplies,Ink Cartridge,David Okafor,Consumer,9,55.32,24.89,0.0
100363,2024-11-23,South,Electronics,Laptop Pro,Hassan Ali,SMB,9,646.82,420.43,0.0
100364,2024-02-12,East,Electronics,Laptop Pro,Bob Martinez,SMB,25,681.82,443.18,0.0
100365,2024-07-08,North,Software,CRM License,Hassan Ali,SMB,8,51.06,10.21,0.0
100366,2024-06-20,South,Office Supplies,Stapler,Bob Martinez,SMB,35,58.32,26.24,0.15
100367,2024-04-25,West,Software,CRM License,Bob Martinez,Consumer,24,190.12,38.02,0.0
100368,2024-01-09,South,Office Supplies,Pen Set,Grace Park,SMB,37,40.77,18.35,0.0
100369,2024-10-09,North,Electronics,Laptop Pro,Eva Rossi,Consumer,11,1116.34,725.62,0.0
100370,2024-05-02,East,Office Supplies,Stapler,Alice Chen,SMB,32,99.29,44.68,0.0
100371,2024-08-30,West,Furniture,Ergo Chair,Eva Rossi,SMB,23,330.03,181.52,0.0
100372,2024-05-30,east,Furniture,Ergo Chair,Alice Chen,Consumer,8,363.72,200.05,0.1
100373,2024-05-16,East,Office Supplies,Ink Cartridge,Hassan Ali,Consumer,4,20.97,9.44,0.0
100374,2024-11-20,East,Furniture,Bookshelf,Carol Singh,SMB,2,296.11,162.86,0.0
100375,2024-02-04,South,Electronics,Docking Station,Bob Martinez,Enterprise,32,441.36,286.88,0.0
100376,2024-09-26,North,Software,Design Suite,Alice Chen,Enterprise,10,531.66,106.33,0.0
100377,2024-09-30,West,Software,Design Suite,Eva Rossi,SMB,3,87.92,17.58,0.15
100378,2024-05-19,West,Electronics,Laptop Pro,Hassan Ali,Enterprise,19,368.65,239.62,0.0
100379,2024-04-06,SOUTH,Electronics,"Monitor 27""",David Okafor,SMB,8,405.62,263.65,0.0
100380,2024-01-02,West,Electronics,Webcam HD,Hassan Ali,Enterprise,21,299.27,194.53,0.0
100381,2024-12-08,North,Furniture,Standing Desk,David Okafor,SMB,27,151.62,83.39,0.0
100382,2024-12-12,North,Furniture,Standing Desk,David Okafor,Enterprise,3,462.74,254.51,0.15
100383,2024-03-29,West,Furniture,Filing Cabinet,Bob Martinez,Enterprise,1,345.33,189.93,0.0
100384,2024-01-12,North,Furniture,Bookshelf,Hassan Ali,Enterprise,14,667.2,366.96,0.0
100385,2024-02-14,North,Office Supplies,Pen Set,Bob Martinez,Enterprise,32,61.96,27.88,0.0
100386,2024-01-25,East,Electronics,Webcam HD,Carol Singh,Consumer,7,255.9,166.34,0.0
100387,2024-10-31,North,Furniture,Bookshelf,Bob Martinez,Enterprise,39,671.44,369.29,0.0
100388,2024-11-22,South,Software,Security Suite,Eva Rossi,Consumer,34,408.58,81.72,0.0
100389,2024-02-26,West,Furniture,Ergo Chair,Eva Rossi,SMB,9,605.11,332.81,0.0
100390,2024-09-30,South,Furniture,Filing Cabinet,Eva Rossi,SMB,35,753.68,414.52,0.0
100391,2024-03-06,North,Software,Backup Service,Bob Martinez,SMB,26,192.89,38.58,0.0
100392,2024-05-14,South,Office Supplies,Stapler,Frank Lee,SMB,37,67.92,30.56,0.0
100393,2024-08-07,West,Electronics,Webcam HD,Grace Park,Consumer,25,713.65,463.87,0.15
100394,2024-09-20,East,Electronics,Wireless Mouse,Frank Lee,Enterprise,20,1225.88,796.82,0.0
100395,2024-11-16,West,Electronics,Docking Station,David Okafor,SMB,41,1041.25,676.81,0.0
100396,2024-01-17,North,Furniture,Ergo Chair,Bob Martinez,SMB,26,208.12,114.47,0.0
100397,2024-03-12,North,Office Supplies,Ink Cartridge,Hassan Ali,Enterprise,35,67.12,30.2,0.0
100398,2024-04-12,East,Electronics,Docking Station,David Okafor,Enterprise,6,1194.26,776.27,0.05
100399,2024-04-23,North,Furniture,Standing Desk,Frank Lee,SMB,15,589.87,324.43,0.1
100400,2024-12-31,South,Office Supplies,Stapler,Hassan Ali,Enterprise,23,109.35,49.21,0.0
100401,2024-10-11,West,Software,Security Suite,Grace Park,SMB,42,226.89,45.38,0.05
100402,2024-04-27,South,Office Supplies,Ink Cartridge,Eva Rossi,SMB,11,104.5,47.02,0.0
100403,2024-12-21,West,Office Supplies,Stapler,Hassan Ali,Consumer,29,49.3,22.18,0.0
100404,2024-07-01,South,Furniture,Bookshelf,Alice Chen,Consumer,33,679.53,373.74,0.0
100405,2024-07-02,South,Furniture,Ergo Chair,Grace Park,Enterprise,4,492.5,270.88,0.0
100406,2024-06-07,West,Furniture,Standing Desk,David Okafor,Enterprise,25,394.06,216.73,0.0
100407,2024-02-22,North,Office Supplies,Ink Cartridge,Bob Martinez,SMB,39,52.8,23.76,0.0
100408,2024-12-07,South,Furniture,Bookshelf,Frank Lee,Enterprise,24,824.31,453.37,0.0
100409,2024-01-06,North,Office Supplies,Stapler,David Okafor,Enterprise,13,103.9,46.75,0.0
100410,2024-03-04,North,Electronics,Webcam HD,Bob Martinez,SMB,16,797.41,518.32,0.15
100411,2024-03-25,West,Electronics,Docking Station,Eva Rossi,,14,922.23,599.45,0.15
100412,2024-04-12,East,Software,CRM License,David Okafor,Enterprise,27,434.68,86.94,0.0
100413,2024-02-18,West,Electronics,Webcam HD,David Okafor,Enterprise,37,290.49,188.82,0.0
100414,2024-01-07,West,Office Supplies,Notebook Pack,Alice Chen,Enterprise,33,64.7,29.11,0.0
100415,2024-09-05,North,Electronics,Webcam HD,Alice Chen,Enterprise,37,1248.1,811.26,0.0
100416,2024-12-20,West,Office Supplies,Ink Cartridge,Grace Park,Enterprise,14,56.61,25.47,0.0
100417,2024-02-14,South,Furniture,Bookshelf,Bob Martinez,Enterprise,4,545.39,299.96,0.0
100418,2024-04-18,North,Software,Design Suite,David Okafor,Enterprise,28,57.75,11.55,0.0
100419,2024-07-04, north ,Software,CRM License,Eva Rossi,SMB,42,147.05,29.41,0.0
100420,2024-12-05,West,Electronics,Wireless Mouse,David Okafor,Consumer,49,287.31,186.75,0.0
100421,2024-09-11,West,Office Supplies,Ink Cartridge,Grace Park,SMB,57,95.05,42.77,0.0
100422,2024-10-07,South,Office Supplies,Stapler,Eva Rossi,Consumer,12,7.39,3.33,0.0
100423,2024-07-31,South,Electronics,Webcam HD,Grace Park,Enterprise,1,889.98,578.49,0.0
100424,2024-06-01,North,Furniture,Bookshelf,David Okafor,Enterprise,40,866.52,476.59,0.1
100425,2024-03-14,West,Office Supplies,Ink Cartridge,Grace Park,SMB,20,53.64,24.14,0.05
100426,2024-11-12,West,Software,Design Suite,Hassan Ali,Consumer,32,524.36,104.87,0.0
100427,2024-10-21,South,Software,CRM License,Alice Chen,Enterprise,40,435.01,87.0,0.0
100428,2024-01-10,East,Electronics,Laptop Pro,Eva Rossi,Enterprise,35,1382.73,898.77,0.0
100429,2024-09-18,East,Electronics,Webcam HD,Eva Rossi,Enterprise,26,297.4,193.31,0.05
100430,2024-01-31,South,Furniture,Standing Desk,Carol Singh,SMB,23,644.21,354.32,0.0
100431,2024-09-27,West,Furniture,Bookshelf,Eva Rossi,Enterprise,23,183.01,100.66,0.0
100432,2024-10-29,West,Office Supplies,Printer Paper,Carol Singh,Consumer,36,34.74,15.63,0.05
100433,2024-02-17,East,Software,CRM License,David Okafor,Consumer,30,519.5,103.9,0.05
100434,2024-06-07,East,Office Supplies,Notebook Pack,Alice Chen,,3,68.36,30.76,0.0
100435,2024-02-15,West,Software,Security Suite,Alice Chen,Enterprise,13,566.85,113.37,0.0
100436,2024-07-26,West,Electronics,"Monitor 27""",Hassan Ali,Enterprise,1,864.65,562.02,0.05
100437,2024-12-05,North,Office Supplies,Printer Paper,Hassan Ali,Enterprise,16,88.97,40.04,0.05
100438,2024-01-30,West,Furniture,Ergo Chair,Eva Rossi,Enterprise,33,136.05,74.83,0.0
100439,2024-05-25,West,Office Supplies,Printer Paper,David Okafor,Consumer,34,41.1,18.49,0.0
100440,2024-12-22, north ,Office Supplies,Pen Set,David Okafor,Consumer,29,90.64,40.79,0.0
100441,2024-04-20,East,Electronics,Wireless Mouse,Alice Chen,SMB,32,569.21,369.99,0.0
100442,2024-02-18,North,Office Supplies,Ink Cartridge,Bob Martinez,SMB,7,27.45,12.35,0.1
100443,2024-06-27,East,Furniture,Standing Desk,Grace Park,Enterprise,5,466.71,256.69,0.1
100444,2024-07-05,South,Electronics,Webcam HD,Carol Singh,SMB,30,461.32,299.86,0.05
100445,2024-08-30,East,Furniture,Bookshelf,Grace Park,SMB,15,227.88,125.33,0.0
100446,2024-04-24,West,Office Supplies,Notebook Pack,Hassan Ali,Enterprise,36,36.41,16.38,0.0
100447,2024-12-15,West,Furniture,Bookshelf,Carol Singh,Consumer,34,214.01,117.71,0.0
100448,2024-07-09,West,Electronics,Docking Station,Carol Singh,Consumer,16,895.13,581.83,0.0
100449,2024-04-14,South,Furniture,Standing Desk,Bob Martinez,Enterprise,10,583.15,320.73,0.0
100450,2024-12-17,South,Electronics,Wireless Mouse,Grace Park,Enterprise,6,238.78,155.21,0.0
100451,2024-12-04,West,Furniture,Filing Cabinet,Grace Park,SMB,54,545.24,299.88,0.0
100452,2024-07-01,SOUTH,Furniture,Ergo Chair,Eva Rossi,Enterprise,2,799.89,439.94,0.1
100453,2024-01-10,South,Furniture,Standing Desk,Alice Chen,SMB,29,534.87,294.18,0.05
100454,2024-08-06,West,Office Supplies,Pen Set,Frank Lee,SMB,38,43.44,19.55,0.0
100455,2024-07-22,North,Software,Security Suite,Carol Singh,SMB,15,278.11,55.62,0.15
100456,2024-02-24,North,Electronics,Wireless Mouse,Alice Chen,SMB,7,1489.46,968.15,0.0
100457,2024-08-20,North,Office Supplies,Pen Set,Frank Lee,Enterprise,6,62.0,27.9,0.0
100458,2024-11-03, north ,Software,Design Suite,Frank Lee,SMB,43,399.76,79.95,0.05
100459,2024-02-08,West,Electronics,"Monitor 27""",Carol Singh,Consumer,30,345.73,224.72,0.0
100460,2024-09-21,East,Software,CRM License,Hassan Ali,Enterprise,33,199.26,39.85,0.0
100461,2024-02-21,South,Software,Design Suite,David Okafor,Consumer,27,60.37,12.07,0.0
100462,2024-10-01,South,Electronics,Wireless Mouse,Alice Chen,SMB,17,444.03,288.62,0.05
100463,2024-06-02,East,Furniture,Ergo Chair,Alice Chen,Consumer,22,180.05,99.03,0.0
100464,2024-01-03,South,Electronics,Docking Station,Hassan Ali,Enterprise,30,310.21,201.64,0.0
100465,2024-12-19,West,Office Supplies,Notebook Pack,Frank Lee,SMB,65,88.28,39.73,0.0
100466,2024-03-01,East,Office Supplies,Notebook Pack,Alice Chen,SMB,13,60.37,27.17,0.0
100467,2024-08-06,East,Software,CRM License,Alice Chen,Enterprise,31,251.36,50.27,0.0
100468,2024-03-07,West,Furniture,Standing Desk,Bob Martinez,Enterprise,14,883.61,485.99,0.0
100469,2024-12-07,South,Electronics,Docking Station,Frank Lee,SMB,20,202.12,131.38,0.0
100470,2024-09-27,West,Office Supplies,Stapler,Hassan Ali,Enterprise,42,85.93,38.67,0.15
100471,2024-10-21,North,Office Supplies,Ink Cartridge,Grace Park,Enterprise,44,80.97,36.44,0.0
100472,2024-06-07,East,Office Supplies,Stapler,David Okafor,Consumer,11,23.72,10.67,0.0
100473,2024-06-20,North,Software,Backup Service,Alice Chen,Enterprise,25,319.08,63.82,0.0
100474,2024-08-20,West,Software,Security Suite,David Okafor,SMB,57,472.98,94.6,0.0
100475,2024-10-14,East,Software,Backup Service,Frank Lee,Enterprise,30,323.21,64.64,0.0
100476,2024-11-05,North,Software,Backup Service,David Okafor,Enterprise,19,232.31,46.46,0.0
100477,2024-01-07,West,Software,Security Suite,Carol Singh,SMB,30,434.96,86.99,0.1
100478,2024-08-30,North,Electronics,Laptop Pro,Frank Lee,Consumer,42,594.74,386.58,0.0
100479,2024-02-09,South,Electronics,Wireless Mouse,David Okafor,Enterprise,22,914.11,594.17,0.0
100480,2024-04-15,North,Software,Backup Service,Carol Singh,,26,110.1,22.02,0.0
100481,2024-10-30,South,Electronics,Webcam HD,David Okafor,Enterprise,6,554.81,360.63,0.0
100482,2024-04-01,North,Office Supplies,Pen Set,Hassan Ali,Enterprise,3,84.32,37.94,0.0
100483,2024-10-18,North,Electronics,"Monitor 27""",Carol Singh,SMB,16,250.65,162.92,0.15
100484,2024-06-18, West,Electronics,Docking Station,David Okafor,SMB,16,1297.74,843.53,0.05
100485,2024-03-26,North,Furniture,Standing Desk,Alice Chen,Consumer,5,803.31,441.82,0.0
100486,2024-05-02,North,Office Supplies,Pen Set,Alice Chen,SMB,38,14.55,6.55,0.0
100487,2024-07-13,West,Furniture,Ergo Chair,Bob Martinez,Consumer,39,304.43,167.44,0.0
100488,2024-10-07,North,Electronics,Laptop Pro,Frank Lee,Enterprise,29,344.77,224.1,0.0
100489,2024-08-09,West,Software,CRM License,Frank Lee,Enterprise,20,468.04,93.61,0.15
100490,2024-12-07,South,Electronics,"Monitor 27""",Frank Lee,,19,1147.17,745.66,0.0
100491,2024-11-13,West,Software,CRM License,David Okafor,SMB,29,417.72,83.54,0.0
100492,2024-10-02,East,Office Supplies,Stapler,Carol Singh,SMB,31,44.37,19.97,0.0
100493,2024-08-08,South,Electronics,Laptop Pro,Carol Singh,SMB,3,417.56,271.41,0.05
100494,2024-04-16,North,Office Supplies,Stapler,David Okafor,SMB,38,27.29,12.28,0.0
100495,2024-05-31,South,Electronics,Wireless Mouse,Carol Singh,SMB,29,905.99,588.89,0.0
100496,2024-02-13, north ,Furniture,Bookshelf,Bob Martinez,Enterprise,32,576.25,316.94,0.0
100497,2024-05-16,West,Furniture,Ergo Chair,Frank Lee,Enterprise,18,825.63,454.1,0.0
100498,2024-12-05,North,Electronics,"Monitor 27""",Carol Singh,Enterprise,28,493.33,320.66,0.05
100499,2024-06-04,North,Electronics,"Monitor 27""",Grace Park,SMB,17,1002.27,651.48,0.0
100500,2024-02-11,North,Office Supplies,Printer Paper,David Okafor,SMB,15,111.27,50.07,0.0
100501,2024-08-26,West,Electronics,Wireless Mouse,Eva Rossi,,49,852.16,553.9,0.1
100502,2024-12-18,South,Furniture,Bookshelf,Eva Rossi,SMB,12,547.11,300.91,0.0
100503,2024-11-13,East,Furniture,Bookshelf,Alice Chen,Enterprise,30,446.2,245.41,0.0
100504,2024-04-10,South,Electronics,Docking Station,Hassan Ali,SMB,11,601.2,390.78,0.15
100505,2024-06-15,East,Software,Backup Service,Frank Lee,Consumer,26,225.39,45.08,0.0
100506,2024-07-13,East,Furniture,Filing Cabinet,Bob Martinez,Enterprise,1,863.41,474.88,0.0
100507,2024-03-31,North,Furniture,Standing Desk,David Okafor,Consumer,23,701.56,385.86,0.0
100508,2024-04-08,North,Furniture,Ergo Chair,David Okafor,SMB,34,415.05,228.28,0.0
100509,2024-03-27,East,Furniture,Ergo Chair,Hassan Ali,SMB,16,496.32,272.98,0.0
100510,2024-12-30,North,Electronics,Docking Station,David Okafor,SMB,22,918.1,596.76,0.0
100511,2024-09-30,East,Office Supplies,Ink Cartridge,Bob Martinez,SMB,28,51.25,23.06,0.0
100512,2024-11-03,West,Software,CRM License,Bob Martinez,Enterprise,41,425.26,85.05,0.0
100513,2024-10-25,West,Electronics,"Monitor 27""",Bob Martinez,Enterprise,56,359.86,233.91,0.1
